@relation 'pacman-data-weka.filters.unsupervised.attribute.Remove-R3,48-51-weka.filters.unsupervised.attribute.Reorder-R1-46,48-last,47'

@attribute PacmanPositionX numeric
@attribute PacmanPositionY numeric
@attribute LegalPacManNorth {0,1}
@attribute LegalPacManSouth {0,1}
@attribute LegalPacManWest {0,1}
@attribute LegalPacManEast {0,1}
@attribute LegalPacManStop {0,1}
@attribute Ghost1PositionX numeric
@attribute Ghost1PositionY numeric
@attribute Ghost2PositionX numeric
@attribute Ghost2PositionY numeric
@attribute Ghost3PositionX numeric
@attribute Ghost3PositionY numeric
@attribute Ghost4PositionX numeric
@attribute Ghost4PositionY numeric
@attribute Ghost1Distance numeric
@attribute Ghost2Distance numeric
@attribute Ghost3Distance numeric
@attribute Ghost4Distance numeric
@attribute Ghost1Direction {North,South,West,East,Stop,Dead}
@attribute Ghost2Direction {North,South,West,East,Stop,Dead}
@attribute Ghost3Direction {North,South,West,East,Stop,Dead}
@attribute Ghost4Direction {North,South,West,East,Stop,Dead}
@attribute Score numeric
@attribute DistanceFood numeric
@attribute RemainingFood numeric
@attribute class {North,South,West,East}
@attribute NextPacmanPositionX numeric
@attribute NextPacmanPositionY numeric
@attribute NextLegalPacManNorth {0,1}
@attribute NextLegalPacManSouth {0,1}
@attribute NextLegalPacManWest {0,1}
@attribute NextLegalPacManEast {0,1}
@attribute NextLegalPacManStop {0,1}
@attribute NextGhost1PositionX numeric
@attribute NextGhost1PositionY numeric
@attribute NextGhost2PositionX numeric
@attribute NextGhost2PositionY numeric
@attribute NextGhost3PositionX numeric
@attribute NextGhost3PositionY numeric
@attribute NextGhost4PositionX numeric
@attribute NextGhost4PositionY numeric
@attribute NextGhost1Distance numeric
@attribute NextGhost2Distance numeric
@attribute NextGhost3Distance numeric
@attribute NextGhost4Distance numeric
@attribute NextDistanceFood numeric
@attribute NextRemainingFood numeric
@attribute NextPacmanDirection {North,South,West,East}
@attribute NextScore numeric

@data
23,10,1,1,1,1,1,5,9,11,3,17,6,25,7,19,19,10,5,Stop,Stop,Stop,Stop,-12,-1,0,East,24,10,1,1,1,1,1,5,9,11,3,17,6,25,7,20,20,11,4,-1,0,East,-13
24,10,1,1,1,1,1,5,9,11,3,17,6,25,7,20,20,11,4,Stop,Stop,Stop,Stop,-13,-1,0,East,25,10,1,1,1,1,1,5,9,11,3,17,6,25,7,21,21,12,3,-1,0,East,-14
25,10,1,1,1,1,1,5,9,11,3,17,6,25,7,21,21,12,3,Stop,Stop,Stop,Stop,-14,-1,0,East,25,9,1,1,1,1,1,5,9,11,3,17,6,25,7,20,20,11,2,-1,0,South,-15
25,9,1,1,1,1,1,5,9,11,3,17,6,25,7,20,20,11,2,Stop,Stop,Stop,Stop,-15,-1,0,South,25,8,1,1,1,1,1,5,9,11,3,17,6,25,7,21,19,10,1,-1,0,South,-16
25,8,1,1,1,1,1,5,9,11,3,17,6,25,7,21,19,10,1,Stop,Stop,Stop,Stop,-16,-1,0,South,25,7,1,1,1,1,1,5,9,11,3,17,6,-1,-1,22,18,9,-1,-1,0,South,183
25,7,1,1,1,1,1,5,9,11,3,17,6,-1,-1,22,18,9,-1,Stop,Stop,Stop,Dead,183,-1,0,South,25,6,1,1,1,1,1,5,9,11,3,17,6,-1,-1,23,17,8,-1,-1,0,South,182
25,6,1,1,1,1,1,5,9,11,3,17,6,-1,-1,23,17,8,-1,Stop,Stop,Stop,Dead,182,-1,0,South,24,6,1,1,1,1,1,5,9,11,3,17,6,-1,-1,22,16,7,-1,-1,0,West,181
24,6,1,1,1,1,1,5,9,11,3,17,6,-1,-1,22,16,7,-1,Stop,Stop,Stop,Dead,181,-1,0,West,23,6,1,1,1,1,1,5,9,11,3,17,6,-1,-1,21,15,6,-1,-1,0,West,180
23,6,1,1,1,1,1,5,9,11,3,17,6,-1,-1,21,15,6,-1,Stop,Stop,Stop,Dead,180,-1,0,West,22,6,0,1,1,0,1,5,9,11,3,17,6,-1,-1,20,14,5,-1,-1,0,West,179
22,6,0,1,1,0,1,5,9,11,3,17,6,-1,-1,20,14,5,-1,Stop,Stop,Stop,Dead,179,-1,0,West,21,6,0,1,1,0,1,5,9,11,3,17,6,-1,-1,19,13,4,-1,-1,0,West,178
21,6,0,1,1,0,1,5,9,11,3,17,6,-1,-1,19,13,4,-1,Stop,Stop,Stop,Dead,178,-1,0,West,20,6,0,1,1,1,1,5,9,11,3,17,6,-1,-1,18,12,3,-1,-1,0,West,177
20,6,0,1,1,1,1,5,9,11,3,17,6,-1,-1,18,12,3,-1,Stop,Stop,Stop,Dead,177,-1,0,West,19,6,0,1,1,1,1,5,9,11,3,17,6,-1,-1,17,11,2,-1,-1,0,West,176
19,6,0,1,1,1,1,5,9,11,3,17,6,-1,-1,17,11,2,-1,Stop,Stop,Stop,Dead,176,-1,0,West,18,6,0,1,1,1,1,5,9,11,3,17,6,-1,-1,16,10,1,-1,-1,0,West,175
18,6,0,1,1,1,1,5,9,11,3,17,6,-1,-1,16,10,1,-1,Stop,Stop,Stop,Dead,175,-1,0,West,17,6,0,1,1,1,1,5,9,11,3,-1,-1,-1,-1,15,9,-1,-1,-1,0,West,374
17,6,0,1,1,1,1,5,9,11,3,-1,-1,-1,-1,15,9,-1,-1,Stop,Stop,Dead,Dead,374,-1,0,West,16,6,0,1,1,0,1,5,9,11,3,-1,-1,-1,-1,14,8,-1,-1,-1,0,West,373
16,6,0,1,1,0,1,5,9,11,3,-1,-1,-1,-1,14,8,-1,-1,Stop,Stop,Dead,Dead,373,-1,0,West,15,6,0,1,1,0,1,5,9,11,3,-1,-1,-1,-1,13,7,-1,-1,-1,0,West,372
15,6,0,1,1,0,1,5,9,11,3,-1,-1,-1,-1,13,7,-1,-1,Stop,Stop,Dead,Dead,372,-1,0,West,14,6,1,1,1,1,1,5,9,11,3,-1,-1,-1,-1,12,6,-1,-1,-1,0,West,371
14,6,1,1,1,1,1,5,9,11,3,-1,-1,-1,-1,12,6,-1,-1,Stop,Stop,Dead,Dead,371,-1,0,West,14,7,1,0,1,1,0,5,9,11,3,-1,-1,-1,-1,11,7,-1,-1,-1,0,North,370
14,7,1,0,1,1,0,5,9,11,3,-1,-1,-1,-1,11,7,-1,-1,Stop,Stop,Dead,Dead,370,-1,0,North,14,8,0,1,1,1,1,5,9,11,3,-1,-1,-1,-1,10,8,-1,-1,-1,0,North,369
14,8,0,1,1,1,1,5,9,11,3,-1,-1,-1,-1,10,8,-1,-1,Stop,Stop,Dead,Dead,369,-1,0,North,13,8,0,1,1,0,1,5,9,11,3,-1,-1,-1,-1,9,7,-1,-1,-1,0,West,368
13,8,0,1,1,0,1,5,9,11,3,-1,-1,-1,-1,9,7,-1,-1,Stop,Stop,Dead,Dead,368,-1,0,West,12,8,0,1,1,0,1,5,9,11,3,-1,-1,-1,-1,8,6,-1,-1,-1,0,West,367
12,8,0,1,1,0,1,5,9,11,3,-1,-1,-1,-1,8,6,-1,-1,Stop,Stop,Dead,Dead,367,-1,0,West,11,8,1,1,1,1,1,5,9,11,3,-1,-1,-1,-1,7,5,-1,-1,-1,0,West,366
11,8,1,1,1,1,1,5,9,11,3,-1,-1,-1,-1,7,5,-1,-1,Stop,Stop,Dead,Dead,366,-1,0,West,11,7,1,0,1,1,1,5,9,11,3,-1,-1,-1,-1,8,4,-1,-1,-1,0,South,365
11,7,1,0,1,1,1,5,9,11,3,-1,-1,-1,-1,8,4,-1,-1,Stop,Stop,Dead,Dead,365,-1,0,South,11,6,1,0,1,1,1,5,9,11,3,-1,-1,-1,-1,9,3,-1,-1,-1,0,South,364
11,6,1,0,1,1,1,5,9,11,3,-1,-1,-1,-1,9,3,-1,-1,Stop,Stop,Dead,Dead,364,-1,0,South,11,5,1,0,1,1,1,5,9,11,3,-1,-1,-1,-1,10,2,-1,-1,-1,0,South,363
11,5,1,0,1,1,1,5,9,11,3,-1,-1,-1,-1,10,2,-1,-1,Stop,Stop,Dead,Dead,363,-1,0,South,11,4,1,0,1,1,1,5,9,11,3,-1,-1,-1,-1,11,1,-1,-1,-1,0,South,362
11,4,1,0,1,1,1,5,9,11,3,-1,-1,-1,-1,11,1,-1,-1,Stop,Stop,Dead,Dead,362,-1,0,South,11,3,1,0,1,0,1,5,9,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,0,South,561
11,3,1,0,1,0,1,5,9,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,Stop,Dead,Dead,Dead,561,-1,0,South,11,4,1,0,1,1,1,5,9,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,0,North,560
11,4,1,0,1,1,1,5,9,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,Stop,Dead,Dead,Dead,560,-1,0,North,10,4,1,1,1,1,1,5,9,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,0,West,559
10,4,1,1,1,1,1,5,9,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,Stop,Dead,Dead,Dead,559,-1,0,West,9,4,1,1,1,1,1,5,9,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,0,West,558
9,4,1,1,1,1,1,5,9,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,Stop,Dead,Dead,Dead,558,-1,0,West,8,4,1,1,1,1,0,5,9,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,0,West,557
8,4,1,1,1,1,0,5,9,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,Stop,Dead,Dead,Dead,557,-1,0,West,8,5,1,1,1,1,0,5,9,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,0,North,556
8,5,1,1,1,1,0,5,9,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,Stop,Dead,Dead,Dead,556,-1,0,North,8,6,1,1,1,1,1,5,9,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,0,North,555
8,6,1,1,1,1,1,5,9,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,Stop,Dead,Dead,Dead,555,-1,0,North,7,6,0,1,1,0,1,5,9,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,0,West,554
7,6,0,1,1,0,1,5,9,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,Stop,Dead,Dead,Dead,554,-1,0,West,6,6,1,1,1,0,1,5,9,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,0,West,553
6,6,1,1,1,0,1,5,9,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,Stop,Dead,Dead,Dead,553,-1,0,West,5,6,1,1,1,1,1,5,9,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,0,West,552
5,6,1,1,1,1,1,5,9,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,Stop,Dead,Dead,Dead,552,-1,0,West,5,7,1,1,1,1,1,5,9,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,0,North,551
5,7,1,1,1,1,1,5,9,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,Stop,Dead,Dead,Dead,551,-1,0,North,5,8,1,1,1,1,1,5,9,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,North,550
13,10,1,1,1,1,0,5,6,5,12,13,6,13,12,12,10,4,2,Stop,Stop,Stop,Stop,-3,-1,0,East,13,9,0,1,1,1,1,5,6,5,12,13,6,13,12,11,11,3,3,-1,0,South,-4
13,9,0,1,1,1,1,5,6,5,12,13,6,13,12,11,11,3,3,Stop,Stop,Stop,Stop,-4,-1,0,South,13,8,1,1,0,1,1,5,6,5,12,13,6,13,12,10,12,2,4,-1,0,South,-5
13,8,1,1,0,1,1,5,6,5,12,13,6,13,12,10,12,2,4,Stop,Stop,Stop,Stop,-5,-1,0,South,14,8,1,1,1,1,1,5,6,5,12,13,6,13,12,11,13,3,5,-1,0,East,-6
14,8,1,1,1,1,1,5,6,5,12,13,6,13,12,11,13,3,5,Stop,Stop,Stop,Stop,-6,-1,0,East,14,7,0,1,1,1,1,5,6,5,12,13,6,13,12,10,14,2,6,-1,0,South,-7
14,7,0,1,1,1,1,5,6,5,12,13,6,13,12,10,14,2,6,Stop,Stop,Stop,Stop,-7,-1,0,South,14,6,1,1,1,1,1,5,6,5,12,13,6,13,12,9,15,1,7,-1,0,South,-8
14,6,1,1,1,1,1,5,6,5,12,13,6,13,12,9,15,1,7,Stop,Stop,Stop,Stop,-8,-1,0,South,14,5,1,1,1,1,1,5,6,5,12,13,6,13,12,10,16,2,8,-1,0,South,-9
14,5,1,1,1,1,1,5,6,5,12,13,6,13,12,10,16,2,8,Stop,Stop,Stop,Stop,-9,-1,0,South,13,5,1,1,1,1,1,5,6,5,12,13,6,13,12,9,15,1,7,-1,0,West,-10
13,5,1,1,1,1,1,5,6,5,12,13,6,13,12,9,15,1,7,Stop,Stop,Stop,Stop,-10,-1,0,West,13,6,1,1,1,1,0,5,6,5,12,-1,-1,13,12,8,14,-1,6,-1,0,North,189
13,6,1,1,1,1,0,5,6,5,12,-1,-1,13,12,8,14,-1,6,Stop,Stop,Dead,Stop,189,-1,0,North,13,6,1,1,1,1,0,5,6,5,12,-1,-1,13,12,8,14,-1,6,-1,0,North,188
13,6,1,1,1,1,0,5,6,5,12,-1,-1,13,12,8,14,-1,6,Stop,Stop,Dead,Stop,188,-1,0,North,12,6,1,1,1,1,0,5,6,5,12,-1,-1,13,12,7,13,-1,7,-1,0,West,187
12,6,1,1,1,1,0,5,6,5,12,-1,-1,13,12,7,13,-1,7,Stop,Stop,Dead,Stop,187,-1,0,West,12,5,1,1,1,1,1,5,6,5,12,-1,-1,13,12,8,14,-1,8,-1,0,South,186
12,5,1,1,1,1,1,5,6,5,12,-1,-1,13,12,8,14,-1,8,Stop,Stop,Dead,Stop,186,-1,0,South,12,4,1,1,1,1,1,5,6,5,12,-1,-1,13,12,9,15,-1,9,-1,0,South,185
12,4,1,1,1,1,1,5,6,5,12,-1,-1,13,12,9,15,-1,9,Stop,Stop,Dead,Stop,185,-1,0,South,11,4,1,1,1,1,1,5,6,5,12,-1,-1,13,12,8,14,-1,10,-1,0,West,184
11,4,1,1,1,1,1,5,6,5,12,-1,-1,13,12,8,14,-1,10,Stop,Stop,Dead,Stop,184,-1,0,West,10,4,0,1,1,1,1,5,6,5,12,-1,-1,13,12,7,13,-1,11,-1,0,West,183
10,4,0,1,1,1,1,5,6,5,12,-1,-1,13,12,7,13,-1,11,Stop,Stop,Dead,Stop,183,-1,0,West,10,3,1,1,0,1,1,5,6,5,12,-1,-1,13,12,8,14,-1,12,-1,0,South,182
10,3,1,1,0,1,1,5,6,5,12,-1,-1,13,12,8,14,-1,12,Stop,Stop,Dead,Stop,182,-1,0,South,9,3,1,1,0,1,0,5,6,5,12,-1,-1,13,12,7,13,-1,13,-1,0,West,181
9,3,1,1,0,1,0,5,6,5,12,-1,-1,13,12,7,13,-1,13,Stop,Stop,Dead,Stop,181,-1,0,West,8,3,1,1,0,1,1,5,6,5,12,-1,-1,13,12,6,12,-1,14,-1,0,West,180
8,3,1,1,0,1,1,5,6,5,12,-1,-1,13,12,6,12,-1,14,Stop,Stop,Dead,Stop,180,-1,0,West,8,4,1,0,1,1,1,5,6,5,12,-1,-1,13,12,5,11,-1,13,-1,0,North,179
8,4,1,0,1,1,1,5,6,5,12,-1,-1,13,12,5,11,-1,13,Stop,Stop,Dead,Stop,179,-1,0,North,8,5,1,0,1,1,1,5,6,5,12,-1,-1,13,12,4,10,-1,12,-1,0,North,178
8,5,1,0,1,1,1,5,6,5,12,-1,-1,13,12,4,10,-1,12,Stop,Stop,Dead,Stop,178,-1,0,North,8,6,1,0,1,1,0,5,6,5,12,-1,-1,13,12,3,9,-1,11,-1,0,North,177
8,6,1,0,1,1,0,5,6,5,12,-1,-1,13,12,3,9,-1,11,Stop,Stop,Dead,Stop,177,-1,0,North,7,6,1,1,1,1,0,5,6,5,12,-1,-1,13,12,2,8,-1,12,-1,0,West,176
7,6,1,1,1,1,0,5,6,5,12,-1,-1,13,12,2,8,-1,12,Stop,Stop,Dead,Stop,176,-1,0,West,6,6,1,1,1,1,0,5,6,5,12,-1,-1,13,12,1,7,-1,13,-1,0,West,175
6,6,1,1,1,1,0,5,6,5,12,-1,-1,13,12,1,7,-1,13,Stop,Stop,Dead,Stop,175,-1,0,West,5,6,1,1,1,1,0,-1,-1,5,12,-1,-1,13,12,-1,6,-1,14,-1,0,West,374
5,6,1,1,1,1,0,-1,-1,5,12,-1,-1,13,12,-1,6,-1,14,Dead,Stop,Dead,Stop,374,-1,0,West,4,6,1,1,1,1,1,-1,-1,5,12,-1,-1,13,12,-1,7,-1,15,-1,0,West,373
4,6,1,1,1,1,1,-1,-1,5,12,-1,-1,13,12,-1,7,-1,15,Dead,Stop,Dead,Stop,373,-1,0,West,3,6,1,1,1,1,1,-1,-1,5,12,-1,-1,13,12,-1,8,-1,16,-1,0,West,372
3,6,1,1,1,1,1,-1,-1,5,12,-1,-1,13,12,-1,8,-1,16,Dead,Stop,Dead,Stop,372,-1,0,West,3,7,1,1,1,1,1,-1,-1,5,12,-1,-1,13,12,-1,7,-1,15,-1,0,North,371
3,7,1,1,1,1,1,-1,-1,5,12,-1,-1,13,12,-1,7,-1,15,Dead,Stop,Dead,Stop,371,-1,0,North,3,8,1,1,1,1,1,-1,-1,5,12,-1,-1,13,12,-1,6,-1,14,-1,0,North,370
3,8,1,1,1,1,1,-1,-1,5,12,-1,-1,13,12,-1,6,-1,14,Dead,Stop,Dead,Stop,370,-1,0,North,3,9,1,1,1,1,1,-1,-1,5,12,-1,-1,13,12,-1,5,-1,13,-1,0,North,369
3,9,1,1,1,1,1,-1,-1,5,12,-1,-1,13,12,-1,5,-1,13,Dead,Stop,Dead,Stop,369,-1,0,North,3,10,1,1,1,1,1,-1,-1,5,12,-1,-1,13,12,-1,4,-1,12,-1,0,North,368
3,10,1,1,1,1,1,-1,-1,5,12,-1,-1,13,12,-1,4,-1,12,Dead,Stop,Dead,Stop,368,-1,0,North,3,11,1,0,1,1,1,-1,-1,5,12,-1,-1,13,12,-1,3,-1,11,-1,0,North,367
3,11,1,0,1,1,1,-1,-1,5,12,-1,-1,13,12,-1,3,-1,11,Dead,Stop,Dead,Stop,367,-1,0,North,3,12,1,0,1,1,1,-1,-1,5,12,-1,-1,13,12,-1,2,-1,10,-1,0,North,366
3,12,1,0,1,1,1,-1,-1,5,12,-1,-1,13,12,-1,2,-1,10,Dead,Stop,Dead,Stop,366,-1,0,North,3,13,1,0,1,1,1,-1,-1,5,12,-1,-1,13,12,-1,3,-1,11,-1,0,North,365
3,13,1,0,1,1,1,-1,-1,5,12,-1,-1,13,12,-1,3,-1,11,Dead,Stop,Dead,Stop,365,-1,0,North,3,14,1,1,1,1,0,-1,-1,5,12,-1,-1,13,12,-1,4,-1,12,-1,0,North,364
3,14,1,1,1,1,0,-1,-1,5,12,-1,-1,13,12,-1,4,-1,12,Dead,Stop,Dead,Stop,364,-1,0,North,4,14,1,1,0,1,0,-1,-1,5,12,-1,-1,13,12,-1,3,-1,11,-1,0,East,363
4,14,1,1,0,1,0,-1,-1,5,12,-1,-1,13,12,-1,3,-1,11,Dead,Stop,Dead,Stop,363,-1,0,East,5,14,1,1,0,1,0,-1,-1,5,12,-1,-1,13,12,-1,2,-1,10,-1,0,East,362
5,14,1,1,0,1,0,-1,-1,5,12,-1,-1,13,12,-1,2,-1,10,Dead,Stop,Dead,Stop,362,-1,0,East,6,14,1,1,0,1,0,-1,-1,5,12,-1,-1,13,12,-1,3,-1,9,-1,0,East,361
6,14,1,1,0,1,0,-1,-1,5,12,-1,-1,13,12,-1,3,-1,9,Dead,Stop,Dead,Stop,361,-1,0,East,7,14,1,1,0,1,0,-1,-1,5,12,-1,-1,13,12,-1,4,-1,8,-1,0,East,360
7,14,1,1,0,1,0,-1,-1,5,12,-1,-1,13,12,-1,4,-1,8,Dead,Stop,Dead,Stop,360,-1,0,East,8,14,1,1,1,1,0,-1,-1,5,12,-1,-1,13,12,-1,5,-1,7,-1,0,East,359
8,14,1,1,1,1,0,-1,-1,5,12,-1,-1,13,12,-1,5,-1,7,Dead,Stop,Dead,Stop,359,-1,0,East,8,13,0,1,1,1,1,-1,-1,5,12,-1,-1,13,12,-1,4,-1,6,-1,0,South,358
8,13,0,1,1,1,1,-1,-1,5,12,-1,-1,13,12,-1,4,-1,6,Dead,Stop,Dead,Stop,358,-1,0,South,8,12,1,1,0,1,1,-1,-1,5,12,-1,-1,13,12,-1,3,-1,5,-1,0,South,357
8,12,1,1,0,1,1,-1,-1,5,12,-1,-1,13,12,-1,3,-1,5,Dead,Stop,Dead,Stop,357,-1,0,South,7,12,1,1,0,1,0,-1,-1,5,12,-1,-1,13,12,-1,2,-1,6,-1,0,West,356
7,12,1,1,0,1,0,-1,-1,5,12,-1,-1,13,12,-1,2,-1,6,Dead,Stop,Dead,Stop,356,-1,0,West,6,12,1,1,0,1,0,-1,-1,5,12,-1,-1,13,12,-1,1,-1,7,-1,0,West,355
6,12,1,1,0,1,0,-1,-1,5,12,-1,-1,13,12,-1,1,-1,7,Dead,Stop,Dead,Stop,355,-1,0,West,5,12,0,1,0,1,0,-1,-1,-1,-1,-1,-1,13,12,-1,-1,-1,8,-1,0,West,554
5,12,0,1,0,1,0,-1,-1,-1,-1,-1,-1,13,12,-1,-1,-1,8,Dead,Dead,Dead,Stop,554,-1,0,West,6,12,1,1,0,1,0,-1,-1,-1,-1,-1,-1,13,12,-1,-1,-1,7,-1,0,East,553
6,12,1,1,0,1,0,-1,-1,-1,-1,-1,-1,13,12,-1,-1,-1,7,Dead,Dead,Dead,Stop,553,-1,0,East,7,12,1,1,0,1,0,-1,-1,-1,-1,-1,-1,13,12,-1,-1,-1,6,-1,0,East,552
7,12,1,1,0,1,0,-1,-1,-1,-1,-1,-1,13,12,-1,-1,-1,6,Dead,Dead,Dead,Stop,552,-1,0,East,8,12,1,1,0,1,1,-1,-1,-1,-1,-1,-1,13,12,-1,-1,-1,5,-1,0,East,551
8,12,1,1,0,1,1,-1,-1,-1,-1,-1,-1,13,12,-1,-1,-1,5,Dead,Dead,Dead,Stop,551,-1,0,East,9,12,1,1,0,1,1,-1,-1,-1,-1,-1,-1,13,12,-1,-1,-1,4,-1,0,East,550
9,12,1,1,0,1,1,-1,-1,-1,-1,-1,-1,13,12,-1,-1,-1,4,Dead,Dead,Dead,Stop,550,-1,0,East,10,12,1,1,0,1,1,-1,-1,-1,-1,-1,-1,13,12,-1,-1,-1,3,-1,0,East,549
10,12,1,1,0,1,1,-1,-1,-1,-1,-1,-1,13,12,-1,-1,-1,3,Dead,Dead,Dead,Stop,549,-1,0,East,11,12,1,1,0,1,0,-1,-1,-1,-1,-1,-1,13,12,-1,-1,-1,2,-1,0,East,548
11,12,1,1,0,1,0,-1,-1,-1,-1,-1,-1,13,12,-1,-1,-1,2,Dead,Dead,Dead,Stop,548,-1,0,East,12,12,1,1,0,1,0,-1,-1,-1,-1,-1,-1,13,12,-1,-1,-1,1,-1,0,East,547
1,17,1,1,0,0,1,1,3,2,4,4,10,5,7,14,14,10,15,West,North,West,South,-3,-1,0,South,1,16,1,1,1,0,1,1,4,1,4,4,9,5,6,12,12,10,15,-1,0,South,-4
1,16,1,1,1,0,1,1,4,1,4,4,9,5,6,12,12,10,15,North,West,South,South,-4,-1,0,South,1,15,1,1,1,0,1,1,3,1,5,4,10,5,5,12,10,8,15,-1,0,South,-5
1,15,1,1,1,0,1,1,3,1,5,4,10,5,5,12,10,8,15,South,North,North,South,-5,-1,0,South,1,14,1,1,1,0,1,1,3,1,6,5,10,5,4,11,8,8,14,-1,0,South,-6
1,14,1,1,1,0,1,1,3,1,6,5,10,5,4,11,8,8,14,South,North,East,South,-6,-1,0,South,1,13,1,1,0,0,1,2,3,1,6,6,10,5,4,11,7,8,14,-1,0,South,-7
1,13,1,1,0,0,1,2,3,1,6,6,10,5,4,11,7,8,14,East,North,East,South,-7,-1,0,South,1,12,1,1,1,0,1,2,4,1,7,6,10,5,3,9,5,7,12,-1,0,South,-8
1,12,1,1,1,0,1,2,4,1,7,6,10,5,3,9,5,7,12,North,North,East,North,-8,-1,0,South,1,11,1,1,0,0,1,3,4,1,8,6,9,5,4,9,3,7,11,-1,0,South,-9
1,11,1,1,0,0,1,3,4,1,8,6,9,5,4,9,3,7,11,East,North,South,North,-9,-1,0,South,1,10,1,1,0,0,1,2,4,1,8,6,9,5,4,7,2,6,10,-1,0,South,-10
1,10,1,1,0,0,1,2,4,1,8,6,9,5,4,7,2,6,10,West,North,South,North,-10,-1,0,South,1,9,1,1,0,0,1,1,4,1,8,6,8,5,4,5,1,6,9,-1,0,South,-11
1,9,1,1,0,0,1,1,4,1,8,6,8,5,4,5,1,6,9,West,North,South,North,-11,-1,0,South,1,8,1,1,0,0,1,1,3,-1,-1,5,8,5,4,5,-1,4,7,-1,0,South,188
1,8,1,1,0,0,1,1,3,-1,-1,5,8,5,4,5,-1,4,7,South,Dead,West,West,188,-1,0,South,1,7,1,1,0,0,1,1,3,-1,-1,5,8,4,4,4,-1,5,5,-1,0,South,187
1,7,1,1,0,0,1,1,3,-1,-1,5,8,4,4,4,-1,5,5,South,Dead,West,West,187,-1,0,South,1,6,1,1,1,0,1,1,4,-1,-1,4,8,3,4,2,-1,5,3,-1,0,South,186
1,6,1,1,1,0,1,1,4,-1,-1,4,8,3,4,2,-1,5,3,North,Dead,West,North,186,-1,0,South,1,5,1,1,1,0,1,1,3,-1,-1,5,8,3,5,2,-1,7,3,-1,0,South,185
1,5,1,1,1,0,1,1,3,-1,-1,5,8,3,5,2,-1,7,3,South,Dead,East,South,185,-1,0,South,1,4,1,1,1,0,1,2,3,-1,-1,5,7,3,4,2,-1,7,3,-1,0,South,184
1,4,1,1,1,0,1,2,3,-1,-1,5,7,3,4,2,-1,7,3,East,Dead,South,North,184,-1,0,South,1,3,1,0,1,0,1,2,3,-1,-1,6,7,3,5,1,-1,9,3,-1,0,South,183
1,3,1,0,1,0,1,2,3,-1,-1,6,7,3,5,1,-1,9,3,East,Dead,East,South,183,-1,0,South,2,3,1,0,1,1,1,-1,-1,-1,-1,6,7,3,4,-1,-1,8,2,-1,0,East,382
2,3,1,0,1,1,1,-1,-1,-1,-1,6,7,3,4,-1,-1,8,2,Dead,Dead,East,South,382,-1,0,East,3,3,1,0,1,1,1,-1,-1,-1,-1,6,6,-1,-1,-1,-1,6,-1,-1,0,East,581
3,3,1,0,1,1,1,-1,-1,-1,-1,6,6,-1,-1,-1,-1,6,-1,Dead,Dead,South,Dead,581,-1,0,East,3,4,1,1,1,1,1,-1,-1,-1,-1,5,6,-1,-1,-1,-1,4,-1,-1,0,North,580
3,4,1,1,1,1,1,-1,-1,-1,-1,5,6,-1,-1,-1,-1,4,-1,Dead,Dead,West,Dead,580,-1,0,North,3,5,1,1,1,1,1,-1,-1,-1,-1,5,7,-1,-1,-1,-1,4,-1,-1,0,North,579
3,5,1,1,1,1,1,-1,-1,-1,-1,5,7,-1,-1,-1,-1,4,-1,Dead,Dead,North,Dead,579,-1,0,North,4,5,1,1,1,1,1,-1,-1,-1,-1,6,7,-1,-1,-1,-1,4,-1,-1,0,East,578
4,5,1,1,1,1,1,-1,-1,-1,-1,6,7,-1,-1,-1,-1,4,-1,Dead,Dead,East,Dead,578,-1,0,East,5,5,1,1,0,1,1,-1,-1,-1,-1,6,6,-1,-1,-1,-1,2,-1,-1,0,East,577
5,5,1,1,0,1,1,-1,-1,-1,-1,6,6,-1,-1,-1,-1,2,-1,Dead,Dead,South,Dead,577,-1,0,East,5,6,1,1,1,1,1,-1,-1,-1,-1,6,6,-1,-1,-1,-1,1,-1,-1,0,North,576
